Kaggle_Set,Kaggle_Id,Survived,Pclass,Name,Sex,Kaggle_Age,SibSp,ParCh,Ticket,Fare,Cabin,Embarked,ID_No,Age,Age_Group,Group,Class,Home_Country,English,ESC,Nat_Group,Boarded
test,1159,0,3,"Warren, Mr. Charles William",male,,0,0,C.A. 49867,7.55,,S,2103,30,30to34years,Passengers,3rd Class,England,1,1,British,Southampton
test,1160,1,3,"Howard, Miss. May Elizabeth",female,,0,0,A. 2. 39186,8.05,,S,955,27,25to29years,Passengers,3rd Class,England,1,1,British,Southampton
test,1161,0,3,"Pokrnic, Mr. Mate",male,17,0,0,315095,8.6625,,S,1632,17,14to19years,Passengers,3rd Class,Croatia,0,0,European,Southampton
test,1162,0,1,"McCaffry, Mr. Thomas Francis",male,46,0,0,13050,75.2417,C6,C,1304,46,40to49years,Passengers,1st Class,Canada,0,1,OES,Southampton
test,1163,0,3,"Fox, Mr. Patrick",male,,0,0,368573,7.75,,Q,698,28,25to29years,Passengers,3rd Class,Ireland,0,1,Irish,Queenstown
test,1164,1,1,"Clark, Mrs. Walter Miller (Virginia McDowell)",female,26,1,0,13508,136.7792,C89,C,400,26,25to29years,Passengers,1st Class,USA,0,1,American,Cherbourg
test,1165,0,3,"Lennon, Miss. Mary",female,,1,0,370371,15.5,,Q,1422,21,20to24years,Passengers,3rd Class,Ireland,0,1,Irish,Queenstown
test,1166,0,3,"Saade, Mr. Jean Nassr",male,,0,0,2676,7.225,,C,1444,20,20to24years,Passengers,3rd Class,Lebanon,0,0,Ottoman,Cherbourg
test,1167,1,2,"Bryhl, Miss. Dagmar Jenny Ingeborg ",female,20,1,0,236853,26,,S,284,20,20to24years,Passengers,2nd Class,Sweden,0,0,European,Southampton
test,1168,0,2,"Parker, Mr. Clifford Richard",male,28,0,0,SC 14888,10.5,,S,1552,28,25to29years,Passengers,2nd Class,England,1,1,British,Southampton
test,1169,0,2,"Faunthorpe, Mr. Harry",male,40,1,0,2926,26,,S,651,40,40to49years,Passengers,2nd Class,England,1,1,British,Southampton
test,1170,0,2,"Ware, Mr. John James",male,30,1,0,CA 31352,21,,S,2099,45,40to49years,Passengers,2nd Class,England,1,1,British,Southampton
test,1171,1,2,"Oxenham, Mr. Percy Thomas",male,22,0,0,W./C. 14260,10.5,,S,1530,22,20to24years,Passengers,2nd Class,England,1,1,British,Southampton
test,1172,0,3,"Oreskovic, Miss. Jelka",female,23,0,0,315085,8.6625,,S,1515,23,20to24years,Passengers,3rd Class,Croatia,0,0,European,Southampton
test,1173,0,3,"Peacock, Master. Alfred Edward",male,0.75,1,1,SOTON/O.Q. 3101315,13.775,,S,1565,0,00to13years,Children,3rd Class,England,1,1,British,Southampton
test,1174,0,3,"Fleming, Miss. Honora",female,,0,0,364859,7.75,,Q,668,22,20to24years,Passengers,3rd Class,Ireland,0,1,Irish,Queenstown
test,1175,1,3,"Touma, Miss. Maria Youssef",female,9,1,1,2650,15.2458,,C,2033,9,00to13years,Children,3rd Class,Lebanon,0,0,Ottoman,Cherbourg
test,1176,0,3,"Rosblom, Miss. Salli Helena",female,2,1,1,370129,20.2125,,S,1733,2,00to13years,Children,3rd Class,Finland,0,0,European,Southampton
test,1177,0,3,"Dennis, Mr. William",male,36,0,0,A/5 21175,7.25,,S,550,26,25to29years,Passengers,3rd Class,England,1,1,British,Southampton
test,1178,0,3,"Franklin, Mr. Charles (Charles Fardon)",male,,0,0,SOTON/O.Q. 3101314,7.25,,S,645,38,35to39years,Passengers,3rd Class,England,1,1,British,Southampton
test,1179,1,1,"Snyder, Mr. John Pillsbury",male,24,1,0,21228,82.2667,B45,S,1907,24,20to24years,Passengers,1st Class,USA,0,1,American,Southampton
test,1180,0,3,"Mardirosian, Mr. Sarkis",male,,0,0,2655,7.2292,F E46,C,1269,25,25to29years,Passengers,3rd Class,Turkey,0,0,Ottoman,Cherbourg
test,1181,0,3,"Ford, Mr. Arthur",male,,0,0,A/5 1478,8.05,,S,679,22,20to24years,Passengers,3rd Class,England,1,1,British,Southampton
test,1182,1,1,"Rheims, Mr. George Alexander Lucien",male,,0,0,PC 17607,39.6,,S,1685,36,35to39years,Passengers,1st Class,France,0,0,European,Cherbourg
test,1183,1,3,"Daly, Miss. Margaret Marcella Maggie""""",female,30,0,0,382650,6.95,,Q,502,30,30to34years,Passengers,3rd Class,Ireland,0,1,Irish,Queenstown
test,1184,0,3,"Nasr, Mr. Mustafa",male,,0,0,2652,7.2292,,C,1441,20,20to24years,Passengers,3rd Class,Lebanon,0,0,Ottoman,Cherbourg
test,1185,1,1,"Dodge, Dr. Washington",male,53,1,1,33638,81.8583,A34,S,570,52,50yearsplus,Passengers,1st Class,USA,0,1,American,Southampton
test,1186,0,3,"Wittevrongel, Mr. Camille",male,36,0,0,345771,9.5,,S,2189,36,35to39years,Passengers,3rd Class,Belgium,0,0,European,Southampton
test,1187,0,3,"Angheloff, Mr. Minko",male,26,0,0,349202,7.8958,,S,64,26,25to29years,Passengers,3rd Class,Bulgaria,0,0,European,Southampton
test,1188,1,2,"Laroche, Miss. Louise",female,1,1,2,SC/Paris 2123,41.5792,,C,1157,1,00to13years,Children,2nd Class,France,0,0,European,Cherbourg
test,1189,0,3,"Samaan, Mr. Hanna",male,,2,0,2662,21.6792,,C,1789,40,40to49years,Passengers,3rd Class,Lebanon,0,0,Ottoman,Cherbourg
test,1190,0,1,"Loring, Mr. Joseph Holland",male,30,0,0,113801,45.5,,S,1225,30,30to34years,Passengers,1st Class,England,1,1,British,Southampton
test,1191,0,3,"Johansson, Mr. Nils",male,29,0,0,347467,7.8542,,S,1025,29,25to29years,Passengers,3rd Class,USA,0,1,American,Southampton
test,1192,1,3,"Olsson, Mr. Oscar Wilhelm",male,32,0,0,347079,7.775,,S,1512,32,30to34years,Passengers,3rd Class,Sweden,0,0,European,Southampton
test,1193,0,2,"Malachard, Mr. Noel",male,,0,0,237735,15.0458,D,C,1259,25,25to29years,Passengers,2nd Class,France,0,0,European,Cherbourg
test,1194,0,2,"Phillips, Mr. Escott Robert",male,43,0,1,S.O./P.P. 2,21,,S,1617,42,40to49years,Passengers,2nd Class,England,1,1,British,Southampton
test,1195,0,3,"Pokrnic, Mr. Tome",male,24,0,0,315092,8.6625,,S,1633,24,20to24years,Passengers,3rd Class,Croatia,0,0,European,Southampton
test,1196,1,3,"McCarthy, Miss. Catherine Katie""""",female,,0,0,383123,7.75,,Q,1305,24,20to24years,Passengers,3rd Class,Ireland,0,1,Irish,Queenstown
test,1197,1,1,"Crosby, Mrs. Edward Gifford (Catherine Elizabeth Halstead)",female,64,1,1,112901,26.55,B26,S,481,64,50yearsplus,Passengers,1st Class,USA,0,1,American,Southampton
test,1198,0,1,"Allison, Mr. Hudson Joshua Creighton",male,30,1,2,113781,151.55,C22 C26,S,38,30,30to34years,Passengers,1st Class,Canada,0,1,OES,Southampton
test,1199,1,3,"Aks, Master. Philip Frank",male,0.83,0,1,392091,9.35,,S,21,0,00to13years,Children,3rd Class,England,1,1,British,Southampton
test,1200,0,1,"Hays, Mr. Charles Melville",male,55,1,1,12749,93.5,B69,S,872,55,50yearsplus,Passengers,1st Class,Canada,0,1,OES,Southampton
test,1201,1,3,"Hansen, Mrs. Claus Peter (Jennie L Howard)",female,45,1,0,350026,14.1083,,S,829,45,40to49years,Passengers,3rd Class,USA,0,1,American,Southampton
test,1202,0,3,"Cacic, Mr. Jego Grga",male,18,0,0,315091,8.6625,,S,313,18,14to19years,Passengers,3rd Class,Croatia,0,0,European,Southampton
test,1203,1,3,"Vartanian, Mr. David",male,22,0,0,2658,7.225,,C,2068,22,20to24years,Passengers,3rd Class,Turkey,0,0,Ottoman,Cherbourg
test,1204,0,3,"Sadowitz, Mr. Harry",male,,0,0,LP 1588,7.575,,S,1769,17,14to19years,Passengers,3rd Class,England,1,1,British,Southampton
test,1205,0,3,"Carr, Miss. Jeannie",female,37,0,0,368364,7.75,,Q,343,45,40to49years,Passengers,3rd Class,Ireland,0,1,Irish,Queenstown
test,1206,1,1,"White, Mrs. John Stuart (Ella Holmes)",female,55,0,0,PC 17760,135.6333,C32,C,2140,55,50yearsplus,Passengers,1st Class,USA,0,1,American,Cherbourg
test,1207,0,3,"Hagardon, Miss. Kate",female,17,0,0,AQ/3. 30631,7.7333,,Q,837,17,14to19years,Passengers,3rd Class,Ireland,0,1,Irish,Queenstown
test,1208,0,1,"Spencer, Mr. William Augustus",male,57,1,0,PC 17569,146.5208,B78,C,1918,57,50yearsplus,Passengers,1st Class,USA,0,1,American,Cherbourg
test,1209,0,2,"Rogers, Mr. Reginald Harry",male,19,0,0,28004,10.5,,S,1727,18,14to19years,Passengers,2nd Class,England,1,1,British,Southampton
test,1210,0,3,"Jonsson, Mr. Nils Hilding",male,27,0,0,350408,7.8542,,S,1047,27,25to29years,Passengers,3rd Class,Sweden,0,0,European,Southampton
test,1211,0,2,"Jefferys, Mr. Ernest Wilfred",male,22,2,0,C.A. 31029,31.5,,S,1008,22,20to24years,Passengers,2nd Class,England,1,1,British,Southampton
test,1212,0,3,"Andersson, Mr. Johan Samuel",male,26,0,0,347075,7.775,,S,55,26,25to29years,Passengers,3rd Class,USA,0,1,American,Southampton
test,1213,1,3,"Krekorian, Mr. Neshan",male,25,0,0,2654,7.2292,F E57,C,1134,25,25to29years,Passengers,3rd Class,Turkey,0,0,Ottoman,Cherbourg
test,1214,0,2,"Nesson, Mr. Israel",male,26,0,0,244368,13,F2,S,1452,26,25to29years,Passengers,2nd Class,England,1,1,British,Southampton
test,1215,0,1,"Rowe, Mr. Alfred G",male,33,0,0,113790,26.55,,S,1746,59,50yearsplus,Passengers,1st Class,England,1,1,British,Southampton
test,1216,1,1,"Kreuchen, Miss. Emilie",female,39,0,0,24160,211.3375,,S,1135,29,25to29years,Servants,1st Class,USA,0,1,American,Southampton
test,1217,0,3,"Assam, Mr. Ali",male,23,0,0,SOTON/O.Q. 3101309,7.05,,S,88,23,20to24years,Passengers,3rd Class,Argentina,0,0,Other,Southampton
test,1218,1,2,"Becker, Miss. Ruth Elizabeth",female,12,2,1,230136,39,F4,S,164,12,00to13years,Children,2nd Class,India,0,1,OES,Southampton
test,1219,0,1,"Rosenshine, Mr. George (Mr George Thorne"")""",male,46,0,0,PC 17585,79.2,,C,1736,46,40to49years,Passengers,1st Class,USA,0,1,American,Cherbourg
test,1220,0,2,"Clarke, Mr. Charles Valentine",male,29,1,0,2003,26,,S,404,29,25to29years,Passengers,2nd Class,England,1,1,British,Southampton
test,1221,0,2,"Enander, Mr. Ingvar",male,21,0,0,236854,13,,S,630,21,20to24years,Passengers,2nd Class,Sweden,0,0,European,Southampton
test,1222,1,2,"Davies, Mrs. John Morgan (Elizabeth Agnes Mary White) ",female,48,0,2,C.A. 33112,36.75,,S,517,48,40to49years,Passengers,2nd Class,England,1,1,British,Southampton
test,1223,0,1,"Dulles, Mr. William Crothers",male,39,0,0,PC 17580,29.7,A18,C,600,39,35to39years,Passengers,1st Class,USA,0,1,American,Cherbourg
test,1224,0,3,"Thomas, Mr. Tannous",male,,0,0,2684,7.225,,C,2006,16,14to19years,Passengers,3rd Class,Lebanon,0,0,Ottoman,Cherbourg
test,1225,1,3,"Nakid, Mrs. Said (Waika Mary"" Mowad)""",female,19,1,1,2653,15.7417,,C,1437,19,14to19years,Passengers,3rd Class,Lebanon,0,0,Ottoman,Cherbourg
test,1226,0,3,"Cor, Mr. Ivan",male,27,0,0,349229,7.8958,,S,448,27,25to29years,Passengers,3rd Class,Croatia,0,0,European,Southampton
test,1227,0,1,"Maguire, Mr. John Edward",male,30,0,0,110469,26,C106,S,1252,30,30to34years,Passengers,1st Class,USA,0,1,American,Southampton
test,1228,0,2,"de Brito, Mr. Jose Joaquim",male,32,0,0,244360,13,,S,267,32,30to34years,Passengers,2nd Class,Portugal,0,0,European,Southampton
test,1229,0,3,"Elias, Mr. Joseph",male,39,0,2,2675,7.2292,,C,1048,39,35to39years,Passengers,3rd Class,Lebanon,0,0,Ottoman,Cherbourg
test,1230,0,2,"Denbury, Mr. Herbert",male,25,0,0,C.A. 31029,31.5,,S,547,25,25to29years,Passengers,2nd Class,England,1,1,British,Southampton
test,1231,0,3,"Betros, Master. Seman",male,,0,0,2622,7.2292,,C,1821,10,00to13years,Children,3rd Class,Lebanon,0,0,Ottoman,Cherbourg
test,1232,0,2,"Fillbrook, Mr. Joseph Charles",male,18,0,0,C.A. 15185,10.5,,S,658,18,14to19years,Passengers,2nd Class,England,1,1,British,Southampton
test,1233,1,3,"Lundstrom, Mr. Thure Edvin",male,32,0,0,350403,7.5792,,S,1236,32,30to34years,Passengers,3rd Class,Sweden,0,0,European,Southampton
test,1234,0,3,"Sage, Mr. John George",male,,1,9,CA. 2343,69.55,,S,1779,44,40to49years,Passengers,3rd Class,England,1,1,British,Southampton
test,1235,1,1,"Cardeza, Mrs. James Warburton Martinez (Charlotte Wardle Drake)",female,58,0,1,PC 17755,512.3292,B51 B53 B55,C,337,58,50yearsplus,Passengers,1st Class,USA,0,1,American,Cherbourg
test,1236,0,3,"van Billiard, Master. James William",male,,1,1,A/5. 851,14.5,,S,2052,10,00to13years,Children,3rd Class,England,1,1,British,Southampton
test,1237,1,3,"Abelseth, Miss. Karen Marie",female,16,0,0,348125,7.65,,S,6,16,14to19years,Passengers,3rd Class,Norway,0,0,European,Southampton
test,1238,0,2,"Botsford, Mr. William Hull",male,26,0,0,237670,13,,S,228,25,25to29years,Passengers,2nd Class,USA,0,1,American,Southampton
test,1239,1,3,"Whabee, Mrs. George Joseph (Shawneene Abi-Saab)",female,38,0,0,2688,7.2292,,C,732,38,35to39years,Passengers,3rd Class,USA,0,1,American,Cherbourg
test,1240,0,2,"Giles, Mr. Ralph",male,24,0,0,248726,13.5,,S,745,24,20to24years,Passengers,2nd Class,England,1,1,British,Southampton
test,1241,1,2,"Walcroft, Miss. Nellie",female,31,0,0,F.C.C. 13528,21,,S,2086,36,35to39years,Passengers,2nd Class,England,1,1,British,Southampton
test,1242,1,1,"Greenfield, Mrs. Leo David (Blanche Strouse)",female,45,0,1,PC 17759,63.3583,D10 D12,C,788,45,40to49years,Passengers,1st Class,USA,0,1,American,Cherbourg
test,1243,0,2,"Stokes, Mr. Philip Joseph",male,25,0,0,F.C.C. 13540,10.5,,S,1939,25,25to29years,Passengers,2nd Class,England,1,1,British,Southampton
test,1244,0,2,"Dibden, Mr. William",male,18,0,0,S.O.C. 14879,73.5,,S,556,18,14to19years,Passengers,2nd Class,England,1,1,British,Southampton
test,1245,0,2,"Herman, Mr. Samuel",male,49,1,2,220845,65,,S,897,49,40to49years,Passengers,2nd Class,England,1,1,British,Southampton
test,1246,1,3,"Dean, Miss. Elizabeth Gladys Millvina""""",female,0.17,1,2,C.A. 2315,20.575,,S,539,0,00to13years,Children,3rd Class,England,1,1,British,Southampton
test,1247,0,1,"Julian, Mr. Henry Forbes",male,50,0,0,113044,26,E60,S,1053,50,50yearsplus,Passengers,1st Class,England,1,1,British,Southampton
test,1248,1,1,"Brown, Mrs. John Murray (Caroline Lane Lamson)",female,59,2,0,11769,51.4792,C101,S,275,59,50yearsplus,Passengers,1st Class,USA,0,1,American,Southampton
test,1249,0,3,"Lockyer, Mr. Edward",male,,0,0,1222,7.8792,,S,1219,21,20to24years,Passengers,3rd Class,England,1,1,British,Southampton
test,1250,1,3,"O'Keefe, Mr. Patrick",male,,0,0,368402,7.75,,Q,1498,21,20to24years,Passengers,3rd Class,Ireland,0,1,Irish,Queenstown
test,1251,0,3,"Lindell, Mrs. Edvard Bengtsson (Elin Gerda Persson)",female,30,1,0,349910,15.55,,S,1202,30,30to34years,Passengers,3rd Class,Sweden,0,0,European,Southampton
test,1252,0,3,"Sage, Master. William Henry",male,14.5,8,2,CA. 2343,69.55,,S,1772,12,00to13years,Children,3rd Class,England,1,1,British,Southampton
test,1253,1,2,"Mallet, Mrs. Albert (Antoinette Magnin)",female,24,1,1,S.C./PARIS 2079,37.0042,,C,1262,24,20to24years,Passengers,2nd Class,Canada,0,1,OES,Cherbourg
test,1254,1,2,"Ware, Mrs. John James (Florence Louise Long)",female,31,0,0,CA 31352,21,,S,2097,31,30to34years,Passengers,2nd Class,England,1,1,British,Southampton
test,1255,0,3,"Strilic, Mr. Ivan",male,27,0,0,315083,8.6625,,S,1950,27,25to29years,Passengers,3rd Class,Croatia,0,0,European,Southampton
test,1256,1,1,"Harder, Mrs. George Achilles (Dorothy Annan)",female,25,1,0,11765,55.4417,E50,C,831,21,20to24years,Passengers,1st Class,USA,0,1,American,Cherbourg
test,1257,0,3,"Sage, Mrs. John (Annie Bullen)",female,,1,9,CA. 2343,69.55,,S,1771,44,40to49years,Passengers,3rd Class,England,1,1,British,Southampton
test,1258,0,3,"Caram, Mr. Joseph",male,,1,0,2689,14.4583,,C,334,28,25to29years,Passengers,3rd Class,Syria,0,0,Ottoman,Cherbourg
test,1259,0,3,"Riihivouri, Miss. Susanna Juhantytar Sanni""""",female,22,0,0,3101295,39.6875,,S,1707,22,20to24years,Passengers,3rd Class,Finland,0,0,European,Southampton
test,1260,1,1,"Gibson, Mrs. Leonard (Pauline C Boeson)",female,45,0,1,112378,59.4,,C,737,44,40to49years,Passengers,1st Class,USA,0,1,American,Cherbourg
test,1261,1,2,"Pallas y Castello, Mr. Emilio",male,29,0,0,SC/PARIS 2147,13.8583,,C,1539,29,25to29years,Passengers,2nd Class,Spain,0,0,European,Cherbourg
test,1262,0,2,"Giles, Mr. Edgar",male,21,1,0,28133,11.5,,S,742,21,20to24years,Passengers,2nd Class,England,1,1,British,Southampton
test,1263,1,1,"Wilson, Miss. Helen Alice",female,31,0,0,16966,134.5,E39 E41,C,2178,31,30to34years,Servants,1st Class,USA,0,1,American,Cherbourg
test,1264,1,1,"Ismay, Mr. Joseph Bruce",male,49,0,0,112058,0,B52 B54 B56,S,988,49,40to49years,Passengers,1st Class,England,1,1,British,Southampton
test,1265,0,2,"Harbeck, Mr. William H",male,44,0,0,248746,13,,S,830,44,40to49years,Passengers,2nd Class,USA,0,1,American,Southampton
test,1266,1,1,"Dodge, Mrs. Washington (Ruth Vidaver)",female,54,1,1,33638,81.8583,A34,S,569,34,30to34years,Passengers,1st Class,USA,0,1,American,Southampton
test,1267,1,1,"Bowen, Miss. Grace Scott",female,45,0,0,PC 17608,262.375,,C,238,45,40to49years,Servants,1st Class,USA,0,1,American,Cherbourg
test,1268,0,3,"Kink, Miss. Maria",female,22,2,0,315152,8.6625,,S,1115,22,20to24years,Passengers,3rd Class,Switzerland,0,0,European,Southampton
test,1269,0,2,"Cotterill, Mr. Henry Harry""""",male,21,0,0,29107,11.5,,S,458,20,20to24years,Passengers,2nd Class,England,1,1,British,Southampton
test,1270,0,1,"Hipkins, Mr. William Edward",male,55,0,0,680,50,C39,S,913,55,50yearsplus,Passengers,1st Class,England,1,1,British,Southampton
test,1271,0,3,"Asplund, Master. Carl Edgar",male,5,4,2,347077,31.3875,,S,78,5,00to13years,Children,3rd Class,Sweden,0,0,European,Southampton
test,1272,0,3,"O'Connor, Mr. Patrick",male,,0,0,366713,7.75,,Q,1492,23,20to24years,Passengers,3rd Class,Ireland,0,1,Irish,Queenstown
test,1273,0,3,"Foley, Mr. Joseph",male,26,0,0,330910,7.8792,,Q,675,19,14to19years,Passengers,3rd Class,Ireland,0,1,Irish,Queenstown
test,1274,0,3,"Risien, Mrs. Samuel (Emma)",female,,0,0,364498,14.5,,S,1711,58,50yearsplus,Passengers,3rd Class,South Africa,0,1,OES,Southampton
test,1275,0,3,"McNamee, Mrs. Neal (Eileen O'Leary)",female,19,1,0,376566,16.1,,S,1340,19,14to19years,Passengers,3rd Class,England,1,1,British,Southampton
test,1276,0,2,"Wheeler, Mr. Edwin Frederick""""",male,,0,0,SC/PARIS 2159,12.875,,S,2136,24,20to24years,Servants,2nd Class,England,1,1,British,Southampton
test,1277,1,2,"Herman, Miss. Kate",female,24,1,2,220845,65,,S,896,24,20to24years,Passengers,2nd Class,England,1,1,British,Southampton
test,1278,0,3,"Aronsson, Mr. Ernst Axel Algot",male,24,0,0,349911,7.775,,S,71,24,20to24years,Passengers,3rd Class,Sweden,0,0,European,Southampton
test,1279,0,2,"Ashby, Mr. John",male,57,0,0,244346,13,,S,73,57,50yearsplus,Passengers,2nd Class,USA,0,1,American,Southampton
test,1280,0,3,"Canavan, Mr. Patrick",male,21,0,0,364858,7.75,,Q,330,21,20to24years,Passengers,3rd Class,Ireland,0,1,Irish,Queenstown
test,1281,0,3,"Palsson, Master. Paul Folke",male,6,3,1,349909,21.075,,S,1543,6,00to13years,Children,3rd Class,Sweden,0,0,European,Southampton
test,1282,0,1,"Payne, Mr. Vivian Ponsonby",male,23,0,0,12749,93.5,B24,S,1564,22,20to24years,Servants,1st Class,Canada,0,1,OES,Southampton
test,1283,1,1,"Lines, Mrs. Ernest H (Elizabeth Lindsey James)",female,51,0,1,PC 17592,39.4,D28,S,1207,50,50yearsplus,Passengers,1st Class,France,0,0,European,Cherbourg
test,1284,0,3,"Abbott, Master. Eugene Joseph",male,13,0,2,C.A. 2673,20.25,,S,3,14,14to19years,Passengers,3rd Class,USA,0,1,American,Southampton
test,1285,0,2,"Gilbert, Mr. William",male,47,0,0,C.A. 30769,10.5,,S,741,47,40to49years,Passengers,2nd Class,England,1,1,British,Southampton
test,1286,1,3,"Kink-Heilmann, Mr. Anton",male,29,3,1,315153,22.025,,S,1114,29,25to29years,Passengers,3rd Class,Switzerland,0,0,European,Southampton
test,1287,1,1,"Smith, Mrs. Lucien Philip (Mary Eloise Hughes)",female,18,1,0,13695,60,C31,S,1896,18,14to19years,Passengers,1st Class,USA,0,1,American,Cherbourg
test,1288,0,3,"Colbert, Mr. Patrick",male,24,0,0,371109,7.25,,Q,414,24,20to24years,Passengers,3rd Class,Ireland,0,1,Irish,Queenstown
test,1289,1,1,"Frolicher-Stehli, Mrs. Maxmillian (Margaretha Emerentia Stehli)",female,48,1,1,13567,79.2,B41,C,712,48,40to49years,Passengers,1st Class,Switzerland,0,0,European,Cherbourg
test,1290,0,3,"Larsson-Rondberg, Mr. Edvard A",male,22,0,0,347065,7.775,,S,1161,22,20to24years,Passengers,3rd Class,Sweden,0,0,European,Southampton
test,1291,0,3,"Conlon, Mr. Thomas Henry",male,31,0,0,21332,7.7333,,Q,433,31,30to34years,Passengers,3rd Class,USA,0,1,American,Queenstown
test,1292,1,1,"Bonnell, Miss. Caroline",female,30,0,0,36928,164.8667,C7,S,222,30,30to34years,Passengers,1st Class,USA,0,1,American,Southampton
test,1293,0,2,"Gale, Mr. Harry",male,38,1,0,28664,21,,S,721,38,35to39years,Passengers,2nd Class,England,1,1,British,Southampton
test,1294,1,1,"Gibson, Miss. Dorothy Winifred",female,22,0,1,112378,59.4,,C,736,22,20to24years,Passengers,1st Class,USA,0,1,American,Cherbourg
test,1295,0,1,"Carrau, Mr. Jose Pedro",male,17,0,0,113059,47.1,,S,346,17,14to19years,Passengers,1st Class,Uruguay,0,0,Other,Southampton
test,1296,1,1,"Frauenthal, Mr. Isaac Gerald",male,43,1,0,17765,27.7208,D40,C,708,43,40to49years,Passengers,1st Class,England,1,1,British,Cherbourg
test,1297,1,2,"Nourney, Mr. Alfred (Baron von Drachstedt"")""",male,20,0,0,SC/PARIS 2166,13.8625,D38,C,1481,20,20to24years,Passengers,1st Class,Germany,0,0,European,Cherbourg
test,1298,0,2,"Ware, Mr. William Jeffery",male,23,1,0,28666,10.5,,S,2100,23,20to24years,Passengers,2nd Class,England,1,1,British,Southampton
test,1299,0,1,"Widener, Mr. George Dunton",male,50,1,1,113503,211.5,C80,C,2154,50,50yearsplus,Passengers,1st Class,USA,0,1,American,Southampton
test,1300,1,3,"Riordan, Miss. Johanna Hannah""""",female,,0,0,334915,7.7208,,Q,1710,18,14to19years,Passengers,3rd Class,Ireland,0,1,Irish,Queenstown
test,1301,0,3,"Peacock, Miss. Treasteall",female,3,1,1,SOTON/O.Q. 3101315,13.775,,S,1567,3,00to13years,Children,3rd Class,England,1,1,British,Southampton
